Progresso,Peers Conectados,Peers Totais,Download,Upload
75.1,47,50,5.96 MB/s,0
75.1,48,51,5.86 MB/s,0
75.2,48,51,5.76 MB/s,0
75.2,48,51,5.65 MB/s,0
75.2,48,51,5.64 MB/s,0
75.3,47,50,5.34 MB/s,0
75.3,47,50,4.15 MB/s,0
75.3,47,50,3.63 MB/s,0
75.3,47,50,3.49 MB/s,0
75.4,47,50,3.45 MB/s,0
75.4,47,50,3.22 MB/s,0
75.4,47,50,3.26 MB/s,0
75.4,47,50,3.22 MB/s,0
75.4,47,50,3.11 MB/s,0
75.4,47,50,2.81 MB/s,0
75.5,46,49,2.38 MB/s,0
75.5,46,49,2.28 MB/s,0
75.5,46,49,2.07 MB/s,0
75.5,46,49,1.83 MB/s,0
75.5,46,49,1.77 MB/s,0
75.5,46,49,1.36 MB/s,0
75.5,46,49,1.10 MB/s,0
75.5,46,49,877 kB/s,0
75.5,46,49,733 kB/s,0
75.5,46,49,661 kB/s,0
75.5,46,50,702 kB/s,0
75.5,46,50,771 kB/s,0
75.5,46,50,696 kB/s,0
75.5,46,50,674 kB/s,0
75.5,46,50,697 kB/s,0
75.6,46,50,750 kB/s,0
75.6,46,50,755 kB/s,0
75.6,46,50,793 kB/s,0
75.6,46,50,900 kB/s,0
75.6,46,50,913 kB/s,0
75.6,46,50,1.15 MB/s,0
75.6,46,50,781 kB/s,0
75.6,46,50,735 kB/s,0
75.6,46,50,825 kB/s,0
75.6,47,50,757 kB/s,0
75.6,47,50,973 kB/s,0
75.6,47,50,935 kB/s,0
75.7,47,50,1.24 MB/s,0
75.7,47,50,1.85 MB/s,0
75.7,47,50,1.81 MB/s,0
75.7,47,50,2.15 MB/s,0
75.8,47,51,3.31 MB/s,0
76.0,46,50,4.95 MB/s,0
76.0,46,50,5.44 MB/s,0
76.0,46,50,6.06 MB/s,0
76.1,46,50,6.37 MB/s,0
76.1,46,50,6.56 MB/s,0
76.2,46,50,6.61 MB/s,0
76.2,46,50,6.71 MB/s,0
76.2,46,50,6.93 MB/s,0
76.3,46,50,6.03 MB/s,0
76.3,46,50,4.65 MB/s,0
76.3,47,49,4.56 MB/s,0
76.3,47,49,4.21 MB/s,0
76.5,47,49,5.41 MB/s,0
76.5,47,49,5.47 MB/s,0
76.5,47,49,5.06 MB/s,0
76.6,47,49,5.44 MB/s,0
76.6,47,49,5.39 MB/s,0
76.7,47,49,5.48 MB/s,0
76.7,47,49,5.68 MB/s,0
76.7,47,49,5.69 MB/s,0
76.8,47,49,5.69 MB/s,0
76.8,47,49,4.25 MB/s,0
76.8,47,49,4.09 MB/s,0
76.8,47,49,4.22 MB/s,0
76.9,47,49,3.92 MB/s,0
76.9,47,49,3.52 MB/s,0
76.9,48,49,3.33 MB/s,0
76.9,48,49,3.59 MB/s,0
76.9,48,49,3.52 MB/s,0
77.0,48,49,3.89 MB/s,0
77.0,48,49,3.83 MB/s,0
77.0,48,49,3.76 MB/s,0
77.1,48,49,3.69 MB/s,0
77.1,48,49,3.47 MB/s,0
77.1,48,49,3.53 MB/s,0
77.1,48,49,3.61 MB/s,0
77.2,48,49,3.87 MB/s,0
77.2,48,49,4.11 MB/s,0
77.3,48,49,4.13 MB/s,0
77.3,48,49,3.79 MB/s,0
77.3,48,49,3.84 MB/s,0
77.3,48,49,3.96 MB/s,0
77.4,48,49,3.95 MB/s,0
77.4,48,49,3.92 MB/s,0
77.4,48,49,3.90 MB/s,0
77.4,48,49,3.67 MB/s,0
77.4,48,49,3.31 MB/s,0
77.4,48,49,2.96 MB/s,0
77.5,48,49,2.49 MB/s,0
77.5,48,49,2.12 MB/s,0
77.5,48,49,1.86 MB/s,0
77.5,48,49,1.61 MB/s,0
77.5,48,49,1.37 MB/s,0
77.5,48,50,1.06 MB/s,0
77.5,48,50,924 kB/s,0
77.5,48,50,763 kB/s,0
77.5,48,50,933 kB/s,0
77.5,48,50,1.32 MB/s,0
77.6,48,50,1.96 MB/s,0
77.7,48,50,2.65 MB/s,0
77.7,48,50,3.05 MB/s,0
77.7,48,50,3.52 MB/s,0
77.7,48,50,3.78 MB/s,0
77.8,48,50,3.92 MB/s,0
77.8,48,50,4.07 MB/s,0
77.8,48,50,4.47 MB/s,0
77.8,48,50,4.70 MB/s,0
77.9,48,50,4.67 MB/s,0
77.9,48,50,4.36 MB/s,0
78.0,48,50,4.46 MB/s,0
78.1,48,50,5.21 MB/s,0
78.2,48,51,5.96 MB/s,0
78.2,48,52,6.20 MB/s,0
78.2,48,50,6.49 MB/s,0
78.3,48,50,6.65 MB/s,0
78.3,48,50,6.57 MB/s,0
78.3,48,50,6.59 MB/s,0
78.4,48,50,6.57 MB/s,0
78.4,48,50,6.62 MB/s,0
78.5,48,50,6.24 MB/s,0
78.5,48,50,5.13 MB/s,0
78.6,48,50,5.23 MB/s,0
78.6,48,51,5.18 MB/s,0
78.6,48,50,5.24 MB/s,0
78.7,48,50,5.21 MB/s,0
78.7,48,50,5.24 MB/s,0
78.7,48,51,5.22 MB/s,0
78.8,48,52,4.98 MB/s,0
78.8,48,50,4.92 MB/s,0
78.8,48,50,4.82 MB/s,0
78.9,47,49,4.64 MB/s,0
78.9,47,49,4.33 MB/s,0
78.9,47,49,4.07 MB/s,0
78.9,47,49,3.80 MB/s,0
78.9,47,49,3.36 MB/s,0
78.9,47,49,2.93 MB/s,0
78.9,47,50,2.68 MB/s,0
78.9,47,50,2.32 MB/s,0
79.0,47,50,2.05 MB/s,0
79.0,47,50,1.91 MB/s,0
79.0,47,51,1.64 MB/s,0
79.0,47,52,1.37 MB/s,0
79.0,47,52,1.38 MB/s,0
79.0,47,50,1.23 MB/s,0
79.0,47,50,1.22 MB/s,0
79.0,47,50,1.17 MB/s,0
79.0,47,50,1.10 MB/s,0
79.0,47,50,1.10 MB/s,0
79.0,47,50,1.13 MB/s,0
79.0,47,50,846 kB/s,0
79.1,47,50,894 kB/s,0
79.1,47,50,834 kB/s,0
79.1,47,50,1.02 MB/s,0
79.1,47,50,1.11 MB/s,0
79.1,47,50,1.39 MB/s,0
79.1,47,50,1.39 MB/s,0
79.1,47,50,1.42 MB/s,0
79.2,47,50,1.98 MB/s,0
79.3,47,51,2.81 MB/s,0
79.3,47,51,3.11 MB/s,0
79.3,47,50,3.20 MB/s,0
79.3,47,50,3.59 MB/s,0
79.4,47,50,4.41 MB/s,0
79.5,47,50,5.04 MB/s,0
79.5,47,50,5.31 MB/s,0
79.6,47,50,5.95 MB/s,0
79.6,47,50,6.17 MB/s,0
79.7,47,50,6.40 MB/s,0
79.7,47,50,5.97 MB/s,0
79.7,47,50,5.87 MB/s,0
79.7,48,50,5.64 MB/s,0
79.8,48,50,5.29 MB/s,0
79.9,48,50,6.04 MB/s,0
79.9,48,50,5.81 MB/s,0
80.0,49,50,6.20 MB/s,0
80.0,49,50,5.78 MB/s,0
80.0,49,50,5.91 MB/s,0
80.0,49,51,5.20 MB/s,0
80.1,47,50,5.04 MB/s,0
80.1,47,50,5.18 MB/s,0
80.1,47,50,5.37 MB/s,0
80.2,47,50,5.33 MB/s,0
80.2,47,50,4.26 MB/s,0
80.2,47,50,3.99 MB/s,0
80.3,47,50,4.11 MB/s,0
80.3,47,50,4.27 MB/s,0
80.3,47,50,4.00 MB/s,0
80.3,47,50,4.06 MB/s,0
80.4,47,50,4.21 MB/s,0
80.4,47,50,4.31 MB/s,0
80.4,47,50,4.21 MB/s,0
80.5,47,50,3.96 MB/s,0
80.5,47,50,4.18 MB/s,0
80.6,47,50,4.38 MB/s,0
80.6,47,50,4.43 MB/s,0
80.6,47,50,4.28 MB/s,0
80.6,47,50,4.38 MB/s,0
80.7,47,51,4.47 MB/s,0
80.7,46,50,4.44 MB/s,0
80.7,46,50,4.15 MB/s,0
80.7,46,50,4.12 MB/s,0
80.8,46,50,4.07 MB/s,0
80.8,46,51,3.33 MB/s,0
80.8,46,50,3.29 MB/s,0
80.8,46,50,3.17 MB/s,0
80.9,46,50,3.10 MB/s,0
80.9,46,50,3.01 MB/s,0
80.9,46,50,2.87 MB/s,0
80.9,46,50,2.78 MB/s,0
80.9,46,50,2.61 MB/s,0
80.9,46,50,2.52 MB/s,0
81.0,46,50,2.30 MB/s,0
81.0,46,50,2.04 MB/s,0
81.0,46,50,1.94 MB/s,0
81.0,46,50,1.78 MB/s,0
81.0,46,50,1.61 MB/s,0
81.0,46,50,1.41 MB/s,0
81.0,46,50,1.30 MB/s,0
81.0,46,50,1.26 MB/s,0
81.0,46,50,1.16 MB/s,0
81.0,47,50,1.25 MB/s,0
81.0,47,50,1.21 MB/s,0
81.0,47,50,1.25 MB/s,0
81.1,47,50,1.14 MB/s,0
81.1,47,50,1.02 MB/s,0
81.1,47,50,865 kB/s,0
81.1,47,50,791 kB/s,0
81.1,47,50,680 kB/s,0
81.1,47,50,658 kB/s,0
81.1,47,50,739 kB/s,0
81.1,47,50,934 kB/s,0
81.1,47,50,968 kB/s,0
81.1,47,50,1.07 MB/s,0
81.1,47,50,1.12 MB/s,0
81.1,47,51,1.21 MB/s,0
81.2,47,50,1.72 MB/s,0
81.2,47,50,2.28 MB/s,0
81.2,47,50,2.57 MB/s,0
81.3,47,50,2.68 MB/s,0
81.3,47,50,2.88 MB/s,0
81.3,47,50,2.75 MB/s,0
81.4,47,50,3.07 MB/s,0
81.4,47,50,3.46 MB/s,0
81.4,47,50,3.49 MB/s,0
81.4,47,50,3.30 MB/s,0
81.4,47,50,2.84 MB/s,0
81.4,47,50,2.25 MB/s,0
81.4,47,50,2.75 MB/s,0
81.5,47,50,3.01 MB/s,0
81.7,47,50,5.32 MB/s,0
81.7,47,50,5.20 MB/s,0
81.7,47,50,4.46 MB/s,0
81.7,47,50,4.54 MB/s,0
81.8,47,50,5.12 MB/s,0
81.8,47,50,5.33 MB/s,0
81.8,47,50,5.63 MB/s,0
81.8,47,50,5.11 MB/s,0
81.8,47,50,4.88 MB/s,0
81.8,47,50,2.73 MB/s,0
81.8,47,50,1.98 MB/s,0
81.8,47,50,1.84 MB/s,0
81.8,47,50,1.75 MB/s,0
81.8,47,50,1.55 MB/s,0
81.9,47,50,1.11 MB/s,0
81.9,47,50,892 kB/s,0
81.9,47,50,712 kB/s,0
81.9,47,50,836 kB/s,0
81.9,47,50,883 kB/s,0
81.9,47,50,818 kB/s,0
81.9,47,50,788 kB/s,0
81.9,47,50,885 kB/s,0
81.9,47,50,945 kB/s,0
81.9,47,50,846 kB/s,0
81.9,47,50,827 kB/s,0
81.9,47,50,752 kB/s,0
81.9,47,50,601 kB/s,0
81.9,47,50,728 kB/s,0
81.9,47,50,744 kB/s,0
82.0,47,50,1.23 MB/s,0
82.0,47,50,2.06 MB/s,0
82.1,47,50,2.62 MB/s,0
82.1,47,51,3.04 MB/s,0
82.1,47,51,3.17 MB/s,0
82.2,46,50,3.40 MB/s,0
82.2,46,50,3.44 MB/s,0
82.2,46,50,3.49 MB/s,0
82.2,46,50,3.25 MB/s,0
82.2,46,50,3.28 MB/s,0
82.2,46,50,2.69 MB/s,0
82.2,46,50,2.08 MB/s,0
82.2,46,50,1.34 MB/s,0
82.2,46,50,706 kB/s,0
82.2,46,49,552 kB/s,0
82.2,46,49,367 kB/s,0
82.2,46,49,272 kB/s,0
82.2,46,49,239 kB/s,0
82.2,46,49,229 kB/s,0
82.2,46,49,191 kB/s,0
82.2,46,49,171 kB/s,0
82.2,46,49,591 kB/s,0
82.2,46,49,658 kB/s,0
82.2,46,49,726 kB/s,0
82.3,46,49,900 kB/s,0
82.3,46,49,948 kB/s,0
82.3,46,49,1.02 MB/s,0
82.3,46,49,1.06 MB/s,0
82.3,46,49,1.06 MB/s,0
82.3,46,49,1.06 MB/s,0
82.3,46,49,1.06 MB/s,0
82.3,46,49,603 kB/s,0
82.3,46,49,929 kB/s,0
82.3,46,49,1.04 MB/s,0
82.4,46,49,1.47 MB/s,0
82.4,46,49,1.36 MB/s,0
82.4,46,49,1.46 MB/s,0
82.4,46,49,1.43 MB/s,0
82.4,46,49,1.83 MB/s,0
82.4,46,49,2.11 MB/s,0
82.4,46,49,2.35 MB/s,0
82.5,46,49,2.62 MB/s,0
82.5,46,49,3.03 MB/s,0
82.5,46,49,2.60 MB/s,0
82.6,46,49,3.09 MB/s,0
82.6,46,49,3.21 MB/s,0
82.6,46,49,3.73 MB/s,0
82.6,46,49,3.76 MB/s,0
82.7,46,49,3.35 MB/s,0
82.7,46,48,3.44 MB/s,0
82.7,46,48,3.15 MB/s,0
82.7,46,48,2.25 MB/s,0
82.7,46,48,2.88 MB/s,0
82.8,46,48,2.68 MB/s,0
82.8,46,48,2.65 MB/s,0
82.8,46,48,2.76 MB/s,0
82.9,46,48,3.19 MB/s,0
82.9,46,48,3.72 MB/s,0
83.0,46,48,4.01 MB/s,0
83.0,46,48,4.41 MB/s,0
83.0,46,48,4.64 MB/s,0
83.0,46,48,4.75 MB/s,0
83.0,46,48,4.33 MB/s,0
83.1,46,48,4.29 MB/s,0
83.1,46,48,4.74 MB/s,0
83.2,46,48,4.47 MB/s,0
83.2,46,48,4.34 MB/s,0
83.2,46,48,3.84 MB/s,0
83.2,46,48,3.69 MB/s,0
83.3,46,48,3.73 MB/s,0
83.3,46,49,3.78 MB/s,0
83.3,46,49,4.05 MB/s,0
83.4,46,49,4.35 MB/s,0
83.4,46,49,4.36 MB/s,0
83.4,46,49,3.96 MB/s,0
83.4,46,49,3.53 MB/s,0
83.5,46,49,3.71 MB/s,0
83.5,46,49,4.29 MB/s,0
83.6,46,49,4.38 MB/s,0
83.6,46,49,4.61 MB/s,0
83.6,46,49,4.64 MB/s,0
83.7,46,49,4.68 MB/s,0
83.7,46,49,4.83 MB/s,0
83.8,46,49,4.80 MB/s,0
83.8,46,49,4.97 MB/s,0
83.8,46,49,5.06 MB/s,0
83.8,46,49,4.60 MB/s,0
83.9,46,49,4.59 MB/s,0
84.0,46,49,5.58 MB/s,0
84.0,46,49,5.41 MB/s,0
84.0,46,49,5.07 MB/s,0
84.0,45,49,4.49 MB/s,0
84.1,45,49,4.41 MB/s,0
84.1,45,49,4.25 MB/s,0
84.1,45,49,4.13 MB/s,0
84.1,45,49,4.15 MB/s,0
84.2,45,49,4.05 MB/s,0
84.2,45,49,3.32 MB/s,0
84.2,45,49,2.86 MB/s,0
84.2,45,49,2.98 MB/s,0
84.3,45,49,3.30 MB/s,0
84.3,45,49,3.64 MB/s,0
84.4,45,49,3.80 MB/s,0
84.4,45,49,4.09 MB/s,0
84.4,45,49,4.00 MB/s,0
84.4,45,49,4.01 MB/s,0
84.5,45,49,3.98 MB/s,0
84.5,45,49,4.07 MB/s,0
84.5,45,49,4.59 MB/s,0
84.6,45,49,4.76 MB/s,0
84.6,45,49,4.24 MB/s,0
84.6,45,49,4.20 MB/s,0
84.7,45,49,4.09 MB/s,0
84.7,45,49,4.12 MB/s,0
84.7,45,49,4.05 MB/s,0
84.7,45,49,3.89 MB/s,0
84.7,45,49,3.77 MB/s,0
84.7,45,49,3.04 MB/s,0
84.8,45,49,2.80 MB/s,0
84.8,45,49,2.46 MB/s,0
84.8,45,49,2.17 MB/s,0
84.8,45,49,1.97 MB/s,0
84.8,45,49,1.73 MB/s,0
84.8,45,49,1.50 MB/s,0
84.8,45,49,1.32 MB/s,0
84.8,45,49,1.10 MB/s,0
84.8,45,49,979 kB/s,0
84.8,45,49,950 kB/s,0
84.9,45,49,1.27 MB/s,0
84.9,45,49,1.26 MB/s,0
84.9,45,50,1.35 MB/s,0
84.9,45,50,1.46 MB/s,0
84.9,45,50,2.04 MB/s,0
85.0,45,50,1.99 MB/s,0
85.0,45,50,2.16 MB/s,0
85.0,45,50,2.88 MB/s,0
85.1,45,50,3.39 MB/s,0
85.1,45,50,4.21 MB/s,0
85.2,45,50,4.51 MB/s,0
85.2,45,50,4.86 MB/s,0
85.3,45,50,5.44 MB/s,0
85.3,44,50,5.29 MB/s,0
85.4,44,50,5.69 MB/s,0
85.4,44,50,6.00 MB/s,0
85.4,44,50,5.70 MB/s,0
85.4,44,50,5.31 MB/s,0
85.5,44,50,4.56 MB/s,0
85.5,44,50,4.19 MB/s,0
85.5,44,50,4.24 MB/s,0
85.5,44,50,3.67 MB/s,0
85.6,44,50,3.25 MB/s,0
85.6,44,50,2.97 MB/s,0
85.6,44,50,2.57 MB/s,0
85.6,44,50,2.42 MB/s,0
85.6,44,50,2.30 MB/s,0
85.6,44,50,2.16 MB/s,0
85.6,44,50,1.80 MB/s,0
85.6,44,51,1.76 MB/s,0
85.6,44,51,1.50 MB/s,0
85.7,44,50,1.46 MB/s,0
85.7,44,50,1.56 MB/s,0
85.7,44,51,1.60 MB/s,0
85.7,44,50,1.69 MB/s,0
85.7,44,50,1.54 MB/s,0
85.7,43,49,1.61 MB/s,0
85.7,43,49,1.53 MB/s,0
85.8,43,49,2.01 MB/s,0
85.8,43,49,2.52 MB/s,0
85.8,43,49,2.45 MB/s,0
85.8,43,50,2.47 MB/s,0
85.9,43,50,2.49 MB/s,0
85.9,43,50,2.55 MB/s,0
85.9,43,50,2.84 MB/s,0
86.0,43,50,4.47 MB/s,0
86.1,43,50,4.66 MB/s,0
86.1,43,50,4.41 MB/s,0
86.1,43,50,4.10 MB/s,0
86.1,43,50,3.39 MB/s,0
86.1,43,50,3.47 MB/s,0
86.1,43,50,3.46 MB/s,0
86.1,43,50,3.40 MB/s,0
86.1,43,50,3.61 MB/s,0
86.2,43,50,2.22 MB/s,0
86.2,43,50,1.49 MB/s,0
86.2,43,50,1.59 MB/s,0
86.2,43,50,1.65 MB/s,0
86.2,43,50,1.77 MB/s,0
86.2,43,50,1.83 MB/s,0
86.2,43,50,1.75 MB/s,0
86.2,43,50,1.67 MB/s,0
86.2,43,50,1.50 MB/s,0
86.3,42,50,1.54 MB/s,0
86.3,42,50,1.42 MB/s,0
86.3,42,50,2.12 MB/s,0
86.4,42,50,3.47 MB/s,0
86.4,42,50,3.57 MB/s,0
86.5,42,50,4.28 MB/s,0
86.5,42,51,4.96 MB/s,0
86.6,42,51,5.19 MB/s,0
86.6,42,50,5.36 MB/s,0
86.6,42,50,5.41 MB/s,0
86.7,42,50,5.79 MB/s,0
86.7,42,50,6.52 MB/s,0
86.7,42,50,5.28 MB/s,0
86.8,42,50,5.29 MB/s,0
86.8,42,50,4.84 MB/s,0
86.8,42,50,4.62 MB/s,0
86.9,42,50,4.20 MB/s,0
86.9,42,50,4.18 MB/s,0
86.9,42,50,4.44 MB/s,0
86.9,42,50,4.32 MB/s,0
87.0,42,50,3.97 MB/s,0
87.0,42,50,4.00 MB/s,0
87.1,42,50,4.40 MB/s,0
87.1,42,50,4.62 MB/s,0
87.2,42,50,4.80 MB/s,0
87.2,42,50,4.79 MB/s,0
87.2,42,50,4.94 MB/s,0
87.2,42,50,4.71 MB/s,0
87.3,42,50,4.49 MB/s,0
87.3,42,50,4.78 MB/s,0
87.3,42,50,4.87 MB/s,0
87.4,42,50,4.57 MB/s,0
87.4,42,50,4.10 MB/s,0
87.5,42,50,4.41 MB/s,0
87.5,42,50,4.59 MB/s,0
87.6,42,50,4.92 MB/s,0
87.6,42,50,4.99 MB/s,0
87.6,42,50,5.21 MB/s,0
87.7,42,50,4.92 MB/s,0
87.7,42,50,5.29 MB/s,0
87.8,42,50,5.40 MB/s,0
87.8,42,50,5.47 MB/s,0
87.8,42,50,5.94 MB/s,0
87.9,42,50,5.32 MB/s,0
87.9,42,50,5.29 MB/s,0
87.9,42,50,4.98 MB/s,0
87.9,42,50,4.94 MB/s,0
88.0,42,50,4.72 MB/s,0
88.0,42,50,4.60 MB/s,0
88.0,42,50,4.15 MB/s,0
88.0,40,50,4.10 MB/s,0
88.1,40,50,3.93 MB/s,0
88.1,40,50,3.80 MB/s,0
88.1,40,50,3.77 MB/s,0
88.2,40,50,3.61 MB/s,0
88.2,40,50,3.57 MB/s,0
88.2,40,50,3.71 MB/s,0
88.2,40,50,3.65 MB/s,0
88.3,40,50,3.64 MB/s,0
88.3,40,50,3.66 MB/s,0
88.4,40,50,4.10 MB/s,0
88.4,40,50,4.20 MB/s,0
88.4,40,50,4.08 MB/s,0
88.4,40,50,4.15 MB/s,0
88.5,40,50,4.11 MB/s,0
88.5,40,50,3.91 MB/s,0
88.5,40,50,3.85 MB/s,0
88.5,40,50,3.70 MB/s,0
88.5,40,50,3.50 MB/s,0
88.5,40,50,3.13 MB/s,0
88.5,40,50,2.66 MB/s,0
88.6,40,50,2.41 MB/s,0
88.6,40,50,2.22 MB/s,0
88.6,40,50,1.97 MB/s,0
88.6,40,50,1.75 MB/s,0
88.6,40,50,1.56 MB/s,0
88.6,40,50,1.35 MB/s,0
88.6,40,50,1.12 MB/s,0
88.6,40,50,1.02 MB/s,0
88.6,40,50,846 kB/s,0
88.6,40,50,752 kB/s,0
88.6,40,50,813 kB/s,0
88.6,40,50,1.02 MB/s,0
88.7,40,50,1.20 MB/s,0
88.7,40,50,1.23 MB/s,0
88.7,40,50,1.39 MB/s,0
88.7,40,50,1.53 MB/s,0
88.7,40,50,1.74 MB/s,0
88.7,40,50,1.81 MB/s,0
88.7,40,50,1.88 MB/s,0
88.8,40,50,1.83 MB/s,0
88.8,40,50,1.81 MB/s,0
88.8,40,50,1.89 MB/s,0
88.8,40,50,2.23 MB/s,0
88.9,40,50,2.23 MB/s,0
88.9,40,50,2.28 MB/s,0
88.9,40,50,2.15 MB/s,0
88.9,40,50,2.01 MB/s,0
88.9,40,50,2.00 MB/s,0
88.9,40,50,1.96 MB/s,0
88.9,37,50,2.09 MB/s,0
88.9,37,50,1.90 MB/s,0
89.1,37,50,4.46 MB/s,0
89.2,37,50,4.90 MB/s,0
89.2,37,50,5.17 MB/s,0
89.3,37,50,5.63 MB/s,0
89.3,37,50,6.14 MB/s,0
89.3,37,50,6.38 MB/s,0
89.4,37,50,7.76 MB/s,0
89.4,37,50,7.84 MB/s,0
89.5,37,50,8.60 MB/s,0
89.6,37,50,6.41 MB/s,0
89.6,37,50,5.85 MB/s,0
89.6,37,50,5.89 MB/s,0
89.7,37,50,5.91 MB/s,0
89.7,37,50,5.82 MB/s,0
89.8,37,50,6.76 MB/s,0
89.8,37,50,6.95 MB/s,0
89.8,37,50,6.00 MB/s,0
89.8,37,50,5.75 MB/s,0
89.9,37,50,4.96 MB/s,0
89.9,37,50,4.71 MB/s,0
89.9,37,50,4.45 MB/s,0
89.9,37,50,4.33 MB/s,0
90.0,37,50,4.19 MB/s,0
90.0,37,50,3.69 MB/s,0
90.0,37,50,3.39 MB/s,0
90.0,37,50,3.12 MB/s,0
90.0,37,50,2.80 MB/s,0
90.1,37,50,2.83 MB/s,0
90.1,37,50,2.83 MB/s,0
90.1,37,50,2.89 MB/s,0
90.1,37,50,2.84 MB/s,0
90.1,37,50,2.75 MB/s,0
90.1,37,50,2.61 MB/s,0
90.2,37,50,3.08 MB/s,0
90.2,37,50,3.21 MB/s,0
90.3,37,50,3.17 MB/s,0
90.3,37,50,3.30 MB/s,0
90.3,37,50,3.40 MB/s,0
90.3,37,50,3.49 MB/s,0
90.4,37,50,3.60 MB/s,0
90.4,37,50,3.88 MB/s,0
90.4,37,50,3.96 MB/s,0
90.4,37,50,3.75 MB/s,0
90.5,37,50,3.50 MB/s,0
90.5,37,50,3.33 MB/s,0
90.5,37,50,3.37 MB/s,0
90.5,37,50,3.33 MB/s,0
90.6,37,50,3.75 MB/s,0
90.6,35,50,3.69 MB/s,0
90.6,35,50,3.65 MB/s,0
90.7,35,50,3.71 MB/s,0
90.7,35,50,3.70 MB/s,0
90.7,35,50,3.65 MB/s,0
90.7,35,50,3.67 MB/s,0
90.7,34,50,3.46 MB/s,0
90.7,34,50,3.21 MB/s,0
90.8,34,50,3.07 MB/s,0
90.8,34,50,2.51 MB/s,0
90.8,34,50,2.23 MB/s,0
90.8,34,50,2.09 MB/s,0
90.8,34,50,1.93 MB/s,0
90.8,34,50,1.81 MB/s,0
90.8,34,50,1.52 MB/s,0
90.8,34,50,1.58 MB/s,0
90.9,34,50,1.70 MB/s,0
90.9,34,50,1.59 MB/s,0
90.9,34,50,1.52 MB/s,0
90.9,34,50,1.47 MB/s,0
90.9,34,50,1.36 MB/s,0
90.9,34,50,1.23 MB/s,0
90.9,34,50,995 kB/s,0
90.9,34,50,1.13 MB/s,0
90.9,34,50,1.04 MB/s,0
90.9,34,50,853 kB/s,0
90.9,34,50,1.00 MB/s,0
91.0,35,50,1.55 MB/s,0
91.0,35,50,1.93 MB/s,0
91.0,35,50,2.03 MB/s,0
91.0,35,50,2.01 MB/s,0
91.0,35,50,2.03 MB/s,0
91.0,35,50,2.03 MB/s,0
91.0,35,50,1.66 MB/s,0
91.0,35,50,1.60 MB/s,0
91.0,35,50,1.51 MB/s,0
91.1,35,50,1.59 MB/s,0
91.1,35,50,1.37 MB/s,0
91.2,35,50,2.59 MB/s,0
91.2,35,50,2.90 MB/s,0
91.3,35,50,3.92 MB/s,0
91.4,35,50,4.62 MB/s,0
91.4,35,50,5.05 MB/s,0
91.4,35,50,5.26 MB/s,0
91.4,35,50,5.48 MB/s,0
91.5,35,50,5.74 MB/s,0
91.5,35,50,5.52 MB/s,0
91.5,35,50,5.03 MB/s,0
91.5,35,50,4.43 MB/s,0
91.5,35,50,3.38 MB/s,0
91.5,31,50,3.06 MB/s,0
91.6,31,50,2.64 MB/s,0
91.6,31,50,2.62 MB/s,0
91.6,31,50,2.87 MB/s,0
91.7,31,50,3.13 MB/s,0
91.7,31,50,3.22 MB/s,0
91.8,31,50,3.55 MB/s,0
91.8,31,50,3.61 MB/s,0
91.8,31,50,3.91 MB/s,0
91.8,31,50,3.98 MB/s,0
91.9,31,50,4.50 MB/s,0
91.9,31,50,4.60 MB/s,0
91.9,31,50,4.36 MB/s,0
92.0,31,50,3.99 MB/s,0
92.0,31,50,3.62 MB/s,0
92.0,31,50,3.28 MB/s,0
92.0,31,50,3.13 MB/s,0
92.0,32,50,3.44 MB/s,0
92.0,32,50,3.23 MB/s,0
92.1,32,50,3.29 MB/s,0
92.1,32,50,2.75 MB/s,0
92.1,32,50,2.95 MB/s,0
92.2,32,50,3.32 MB/s,0
92.2,32,50,3.45 MB/s,0
92.2,32,50,3.53 MB/s,0
92.2,32,50,3.56 MB/s,0
92.3,32,50,3.64 MB/s,0
92.3,32,50,3.91 MB/s,0
92.4,32,50,4.33 MB/s,0
92.4,33,50,4.19 MB/s,0
92.4,33,50,4.12 MB/s,0
92.4,33,50,4.11 MB/s,0
92.4,33,50,3.77 MB/s,0
92.5,33,50,3.85 MB/s,0
92.5,33,50,3.79 MB/s,0
92.5,33,50,3.88 MB/s,0
92.5,33,50,3.73 MB/s,0
92.6,33,50,3.63 MB/s,0
92.6,33,50,3.39 MB/s,0
92.6,33,50,3.59 MB/s,0
92.6,33,50,3.41 MB/s,0
92.7,33,50,3.26 MB/s,0
92.7,33,50,3.15 MB/s,0
92.7,33,50,2.83 MB/s,0
92.7,33,50,2.81 MB/s,0
92.7,33,50,2.74 MB/s,0
92.7,33,50,2.68 MB/s,0
92.7,33,50,2.29 MB/s,0
92.8,33,50,2.10 MB/s,0
92.8,33,50,2.08 MB/s,0
92.8,30,50,2.05 MB/s,0
92.8,30,50,1.97 MB/s,0
92.8,30,50,1.90 MB/s,0
92.8,30,50,1.77 MB/s,0
92.8,30,50,1.66 MB/s,0
92.8,30,50,1.56 MB/s,0
92.8,30,50,1.40 MB/s,0
92.8,30,50,1.34 MB/s,0
92.9,30,50,1.21 MB/s,0
92.9,30,50,1.12 MB/s,0
92.9,30,50,1.19 MB/s,0
92.9,30,50,1.06 MB/s,0
92.9,30,50,1.00 MB/s,0
92.9,30,50,882 kB/s,0
92.9,30,50,739 kB/s,0
92.9,30,50,664 kB/s,0
92.9,30,50,742 kB/s,0
